"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"FRA","France","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",19.5386598343868,,
"FRA","France","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",19.945209287765,,
"FRA","France","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",20.3007613155548,,
"FRA","France","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",20.7226884262611,,
"FRA","France","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",21.1567973392739,,
"FRA","France","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",21.5489493817851,,
"FRA","France","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",21.902702832464,,
"FRA","France","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2019","2019",22.2725095083057,,
"FRA","France","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2020","2020",22.620279759019,,
"FRA","France","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2021","2021",22.947301620449,,
"FRA","France","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",14.2730075697115,,
"FRA","France","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",14.5743844795815,,
"FRA","France","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",15.0272439959031,,
"FRA","France","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",15.4992655676801,,
"FRA","France","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",15.9343441472436,,
"FRA","France","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",16.4070420844731,,
"FRA","France","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",16.8526033333959,,
"FRA","France","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",17.2556368721483,,
"FRA","France","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",17.627929077292,,
"FRA","France","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2019","2019",17.99586509885,,
"FRA","France","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2020","2020",18.3254531412747,,
"FRA","France","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2021","2021",18.6189314940057,,
"FRA","France","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",16.6740799728357,,
"FRA","France","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",16.9394430561641,,
"FRA","France","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",17.3539827639094,,
"FRA","France","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",17.7919312687921,,
"FRA","France","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",18.1864505536194,,
"FRA","France","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",18.6338209996374,,
"FRA","France","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",19.0744445940453,,
"FRA","France","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",19.4725279312565,,
"FRA","France","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",19.8350941036621,,
"FRA","France","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2019","2019",20.2038287577731,,
"FRA","France","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2020","2020",20.5431525082885,,
"FRA","France","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2021","2021",20.8544528648648,,
"DEU","Germany","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",23.2129250305654,,
"DEU","Germany","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",23.2060083153052,,
"DEU","Germany","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",23.21220640916,,
"DEU","Germany","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",23.2694447861294,,
"DEU","Germany","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",23.3834476888427,,
"DEU","Germany","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",23.4874367583708,,
"DEU","Germany","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",23.5809265092921,,
"DEU","Germany","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",23.7248905433112,,
"DEU","Germany","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",23.8649260080569,,
"DEU","Germany","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2019","2019",24.0270453336488,,
"DEU","Germany","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2020","2020",24.2257987509592,,
"DEU","Germany","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2021","2021",24.4091947733378,,
"DEU","Germany","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",17.9526259847126,,
"DEU","Germany","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",18.0022518669052,,
"DEU","Germany","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",18.1001489843867,,
"DEU","Germany","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",18.2482812438638,,
"DEU","Germany","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",18.4314750826956,,
"DEU","Germany","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",18.5299811150226,,
"DEU","Germany","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",18.6219085962553,,
"DEU","Germany","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",18.8179515103884,,
"DEU","Germany","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",19.0029887201934,,
"DEU","Germany","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2019","2019",19.203693913792,,
"DEU","Germany","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2020","2020",19.4363081928093,,
"DEU","Germany","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2021","2021",19.6501541538713,,
"DEU","Germany","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",20.6329777383687,,
"DEU","Germany","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",20.6663754925087,,
"DEU","Germany","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",20.7138575113919,,
"DEU","Germany","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",20.8120256522349,,
"DEU","Germany","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",20.9560782240656,,
"DEU","Germany","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",21.0492801953534,,
"DEU","Germany","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",21.1356652285418,,
"DEU","Germany","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",21.3045561779402,,
"DEU","Germany","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",21.4660802693293,,
"DEU","Germany","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2019","2019",21.6469667622135,,
"DEU","Germany","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2020","2020",21.8626357871131,,
"DEU","Germany","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2021","2021",22.0612152924428,,
"GRC","Greece","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",20.9671396795339,,
"GRC","Greece","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",21.3003129414306,,
"GRC","Greece","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",21.6668280252838,,
"GRC","Greece","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",22.0484884360671,,
"GRC","Greece","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",22.4406598114824,,
"GRC","Greece","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",22.8016427417082,,
"GRC","Greece","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",23.1222522708438,,
"GRC","Greece","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",23.4037206213878,,
"GRC","Greece","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",23.6768680191871,,
"GRC","Greece","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2019","2019",23.9627376900649,,
"GRC","Greece","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2020","2020",24.2547146470425,,
"GRC","Greece","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2021","2021",24.5694388192996,,
"GRC","Greece","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",17.2304003714755,,
"GRC","Greece","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",17.5807698361215,,
"GRC","Greece","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",17.9783242809313,,
"GRC","Greece","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",18.4055827395471,,
"GRC","Greece","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",18.839498262555,,
"GRC","Greece","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",19.2491184263195,,
"GRC","Greece","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",19.5733507137244,,
"GRC","Greece","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",19.8175187100074,,
"GRC","Greece","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",20.0392193374562,,
"GRC","Greece","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2019","2019",20.2318622349521,,
"GRC","Greece","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2020","2020",20.4534086036873,,
"GRC","Greece","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2021","2021",20.7139217872613,,
"GRC","Greece","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",19.1335507650874,,
"GRC","Greece","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",19.4786535673441,,
"GRC","Greece","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",19.8651336666965,,
"GRC","Greece","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",20.2744972758841,,
"GRC","Greece","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",20.6914536399871,,
"GRC","Greece","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",21.079268669664,,
"GRC","Greece","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",21.4022204598641,,
"GRC","Greece","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",21.6645331766759,,
"GRC","Greece","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",21.9113477215848,,
"GRC","Greece","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2019","2019",22.149115279981,,
"GRC","Greece","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2020","2020",22.4050592802028,,
"GRC","Greece","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2021","2021",22.6934092474009,,
"HUN","Hungary","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",20.1425436507785,,
"HUN","Hungary","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",20.2661861139928,,
"HUN","Hungary","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",20.4723914299319,,
"HUN","Hungary","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",20.8195377174486,,
"HUN","Hungary","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",21.2086750207717,,
"HUN","Hungary","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",21.6057812302218,,
"HUN","Hungary","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",22.0241428587573,,
"HUN","Hungary","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",22.4013548873883,,
"HUN","Hungary","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",22.7854467778668,,
"HUN","Hungary","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2019","2019",23.3045248864336,,
"HUN","Hungary","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2020","2020",23.8348972804866,,
"HUN","Hungary","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2021","2021",24.2126190620303,,
"HUN","Hungary","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",12.8389188278882,,
"HUN","Hungary","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",12.9841598011442,,
"HUN","Hungary","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",13.2241894179876,,
"HUN","Hungary","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",13.5376490045063,,
"HUN","Hungary","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",13.8777147343861,,
"HUN","Hungary","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",14.2262532583684,,
"HUN","Hungary","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",14.5688467180474,,
"HUN","Hungary","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",14.8578308777588,,
"HUN","Hungary","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",15.1588255419192,,
"HUN","Hungary","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2019","2019",15.587561910751,,
"HUN","Hungary","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2020","2020",16.0338514511923,,
"HUN","Hungary","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2021","2021",16.3164447767511,,
"HUN","Hungary","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",16.6730366539267,,
"HUN","Hungary","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",16.8044138544872,,
"HUN","Hungary","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",17.0235487326876,,
"HUN","Hungary","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",17.3529424548445,,
"HUN","Hungary","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",17.7167995105846,,
"HUN","Hungary","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",18.087976003312,,
"HUN","Hungary","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",18.4674974368317,,
"HUN","Hungary","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",18.7995589279042,,
"HUN","Hungary","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",19.1391475439888,,
"HUN","Hungary","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2019","2019",19.6097344609259,,
"HUN","Hungary","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2020","2020",20.0966179710206,,
"HUN","Hungary","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2021","2021",20.4276710361278,,
"ISL","Iceland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",13.2138496479386,,
"ISL","Iceland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",13.4790711731225,,
"ISL","Iceland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",13.7300787776019,,
"ISL","Iceland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",13.9850173805821,,
"ISL","Iceland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",14.263821544384,,
"ISL","Iceland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",14.546448751443,,
"ISL","Iceland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",14.8041904212071,,
"ISL","Iceland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",14.9743911238334,,
"ISL","Iceland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",15.1146073668711,,
"ISL","Iceland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2019","2019",15.3151665917151,,
